test,swimming front crawl,4O7BakbzqRE.mp4,6,33,8
test,swimming front crawl,4uJOpRiskYg.mp4,4,33,8
test,swimming front crawl,5hlkIMEqstk.mp4,10,33,8
test,swimming front crawl,5Q5h1GHidGU.mp4,2,33,8
test,swimming front crawl,8knXNRIJOMI.mp4,6,33,8
test,swimming front crawl,9rL8CtFFyIw.mp4,8,33,8
test,swimming front crawl,sPnvCUTYe1w.mp4,8,33,8
test,swimming front crawl,t5w8M2yyElM.mp4,12,33,8
test,swimming front crawl,w-jXPiHEIVw.mp4,4,33,8
test,swimming front crawl,_hKtDp9F5Bw.mp4,8,33,8
test,swimming front crawl,_zypTZtS9og.mp4,4,33,8
test,swimming butterfly stroke,-h-caDqncrY.mp4,6,33,8
test,swimming butterfly stroke,0s3dI9DaQUY.mp4,12,33,8
test,swimming butterfly stroke,33Sb5clX1kU.mp4,4,33,8
test,swimming butterfly stroke,3friRMnoE9o.mp4,6,33,8
test,swimming butterfly stroke,4ajQQQnSKQ0.mp4,14,33,8
test,swimming butterfly stroke,4lgbJKPMo3Y.mp4,4,33,8
test,swimming butterfly stroke,5LlwPLP6ELg.mp4,10,33,8
test,swimming butterfly stroke,6RwlNXtj6PU.mp4,6,33,8
test,swimming butterfly stroke,t_6JzUOAYeA.mp4,6,33,8
test,swimming butterfly stroke,x3-Qj4EQThQ.mp4,4,33,8
test,spinning poi,3nK-TGuLauY.mp4,2,33,8
test,spinning poi,ctmoyV99FVs.mp4,2,33,8
test,spinning poi,EjlPF9MMVwc.mp4,14,33,8
test,spinning poi,FBMoSC853NU.mp4,12,33,8
test,spinning poi,pCL97uRSlJE.mp4,14,33,8
test,spinning poi,SdiJwP0_fqg.mp4,2,33,8
test,slicing onion,iBX4iKPpSK0.mp4,18,33,8
test,slicing onion,iSlQpbAQ66M.mp4,2,33,8
test,slicing onion,jegH3kB3DNs.mp4,2,33,8
test,slicing onion,jMKGwCkjWs0.mp4,10,33,8
test,slicing onion,lTJshoxjeUw.mp4,6,33,8
test,slicing onion,ncZKWOhFMXk.mp4,10,33,8
test,slicing onion,r971Ff8NjJo.mp4,6,33,8
test,slicing onion,sY6runQjXlo.mp4,2,33,8
test,slicing onion,vP_tOucWxr4.mp4,6,33,8
test,slicing onion,xZyluVs0ojg.mp4,14,33,8
test,slicing onion,yvHh3-ObAEI.mp4,4,33,8
test,skipping rope,1NIDUPARiFk.mp4,4,33,8
test,skipping rope,3b4q6_44RwM.mp4,6,33,8
test,skipping rope,4d54ERSroPE.mp4,30,33,8
test,skipping rope,5Png8tylSDk.mp4,12,33,8
test,skipping rope,8Y1gaZD8H6c.mp4,4,33,8
test,skipping rope,_PDgqk9JEdg.mp4,28,33,8
test,skiing slalom,2LhezSZTO6M.mp4,4,33,8
test,skiing slalom,4aGeUtHbytQ.mp4,4,33,8
test,skiing slalom,gAJ69ucuajk.mp4,8,33,8
test,skiing slalom,gV2QkdQGc_s.mp4,4,33,8
test,skiing slalom,kGIduXaItxQ.mp4,4,33,8
test,skiing slalom,liANHEDRggQ.mp4,6,33,8
test,skiing slalom,nji6upRug2M.mp4,4,33,8
test,skiing slalom,oyoql-mJGlA.mp4,4,33,8
test,skiing slalom,rEsXfAQjmos.mp4,2,33,8
test,skiing slalom,yCM5rKYtfQI.mp4,4,33,8
test,shoot dance,mzyfqNePrls.mp4,18,33,8
test,shoot dance,ni9H_cyCUg8.mp4,10,33,8
test,shoot dance,r8AdK3sofnE.mp4,14,33,8
test,shoot dance,uqJxhxYlnFc.mp4,6,33,8
test,shoot dance,wPhECKUTVrw.mp4,10,33,8
test,shoot dance,xA_FKfjvWjQ.mp4,10,33,8
test,shoot dance,ykzMA95ZSfI.mp4,8,33,8
test,shoot dance,zdoFgRam78o.mp4,6,33,8
test,shaking head,15UdVDXXBFE.mp4,6,33,8
test,shaking head,39sJUSCCmSw.mp4,6,33,8
test,shaking head,4jjUM-Vli0M.mp4,6,33,8
test,shaking head,5litknsMuFw.mp4,4,33,8
test,shaking head,9plSmDF4OOc.mp4,2,33,8
test,shaking head,u_2kkNK7GhE.mp4,2,33,8
test,shaking head,vgVRFl61eWA.mp4,8,33,8
test,shaking head,xcSiQz0UNJs.mp4,8,33,8
test,shaking head,yH8diqjfq7w.mp4,8,33,8
test,sawing wood,0Q2sqxP7sZQ.mp4,4,33,8
test,sawing wood,1TC4Mx8FvRU.mp4,2,33,8
test,sawing wood,7S3-Ff0JnNY.mp4,6,33,8
test,sawing wood,8frtN1kXCmM.mp4,8,33,8
test,sawing wood,bROOdKAmNQ0.mp4,6,33,8
test,sawing wood,c4_Bsp0447I.mp4,4,33,8
test,sawing wood,gmmcV3AqHZg.mp4,8,33,8
test,sawing wood,rY_oN_82-do.mp4,4,33,8
test,sawing wood,t1OFpitng7w.mp4,6,33,8
test,sawing wood,TAPVSYlu0ss.mp4,2,33,8
test,sawing wood,VERNxMkSmlc.mp4,18,33,8
test,running on treadmill,1bVqumVaz3I.mp4,6,33,8
test,running on treadmill,HuceSkxyuqc.mp4,10,33,8
test,running on treadmill,k5D2FJkxV0w.mp4,28,33,8
test,running on treadmill,PSnCPDxWvNc.mp4,6,33,8
test,running on treadmill,qo-KjbNRj7o.mp4,10,33,8
test,running on treadmill,uM8WU3ZLq9Q.mp4,16,33,8
test,rope pushdown,36Uy-rmbktc.mp4,2,33,8
test,rope pushdown,3rIga5kuX4Q.mp4,8,33,8
test,rope pushdown,4-qLLxT5tiU.mp4,6,33,8
test,rope pushdown,67ddbyZ8Y-8.mp4,8,33,8
test,rope pushdown,6vSxpNUlSYU.mp4,6,33,8
test,rope pushdown,7okJK3U27zE.mp4,4,33,8
test,rope pushdown,9eAlZuBg58I.mp4,2,33,8
test,rope pushdown,9vJvCg9q2Lo.mp4,6,33,8
test,rope pushdown,_U6Zlc_WQGI.mp4,4,33,8
test,pumping fist,3W9iTNcztZU.mp4,8,33,8
test,pumping fist,c_n6PUFQQX0.mp4,6,33,8
test,pumping fist,EkqNc2rzBb8.mp4,8,33,8
test,pumping fist,ffdmZfwyQ8I.mp4,2,33,8
test,pumping fist,K7fuSkCawjY.mp4,2,33,8
test,pumping fist,oNpt-yBKseM.mp4,10,33,8
test,pumping fist,R9_wAq8sHBQ.mp4,4,33,8
test,pumping fist,sz997BtwGnQ.mp4,6,33,8
test,pumping fist,v-Xg2eYttIU.mp4,6,33,8
test,pumping fist,w5b-vXeRPrY.mp4,2,33,8
test,pumping fist,X3vEFGPOuHg.mp4,10,33,8
test,pull ups,-YGCyGLovbw.mp4,2,33,8
test,pull ups,0Mfq1D151S0.mp4,6,33,8
test,pull ups,1KKjEWgqx5M.mp4,6,33,8
test,pull ups,2p19BDth7Zc.mp4,12,33,8
test,pull ups,4oz23cNENRo.mp4,6,33,8
test,pull ups,5fot95w8NGM.mp4,6,33,8
test,pull ups,7QmGi3r4RPE.mp4,6,33,8
test,pull ups,8nNRVvJwl8Y.mp4,8,33,8
test,pull ups,v0KanSlWnPE.mp4,6,33,8
test,pull ups,v4f5T8cPbHA.mp4,6,33,8
test,pull ups,wbgBlaE_wEA.mp4,4,33,8
test,playing ukulele,-aQSJ0W8wow.mp4,8,33,8
test,playing ukulele,-jfMbYDGLZc.mp4,2,33,8
test,playing ukulele,5OtkG83V7Sg.mp4,2,33,8
test,playing ukulele,5zxWwGNlHhQ.mp4,10,33,8
test,playing ukulele,78nQ5HBNq_I.mp4,18,33,8
test,playing ukulele,ekMhQ-4W-M8.mp4,2,33,8
test,playing ukulele,fzgVtI1OZRw.mp4,4,33,8
test,playing ukulele,nW93MPFhrSo.mp4,2,33,8
test,playing ukulele,xM4VzdajwAs.mp4,6,33,8
test,playing ping pong,-CIJZEAu_Pg.mp4,6,33,8
test,playing ping pong,-k5o6IDibk0.mp4,6,33,8
test,playing ping pong,4C6g5j2PhvI.mp4,12,33,8
test,playing ping pong,4oY0nsUwZgk.mp4,6,33,8
test,playing ping pong,5NN1RfCxJHs.mp4,10,33,8
test,playing ping pong,6i_uanzEaTY.mp4,10,33,8
test,playing ping pong,6OCGaAPwCbw.mp4,10,33,8
test,playing ping pong,7PSaRnOlXeY.mp4,2,33,8
test,playing ping pong,9OVVwWkTb1Q.mp4,4,33,8
test,planing wood,-YkNA24s4Ho.mp4,12,33,8
test,planing wood,0Ha4LtIs-4M.mp4,6,33,8
test,planing wood,1ChYrZMCXHg.mp4,10,33,8
test,planing wood,4UIfesmvftc.mp4,6,33,8
test,planing wood,5B6kJaxZ-l8.mp4,6,33,8
test,planing wood,6MiQ_VGEUgA.mp4,6,33,8
test,planing wood,7e0vFJkiQ3M.mp4,2,33,8
test,planing wood,jqSA8eD-WkA.mp4,16,33,8
test,planing wood,oeAs2FGDpZ0.mp4,4,33,8
test,planing wood,qaVdMzKW-ec.mp4,4,33,8
test,planing wood,r9e3GP2CAWI.mp4,12,33,8
test,pirouetting,0AgI9U3YnvQ.mp4,6,33,8
test,pirouetting,1BTEJ5DSYSo.mp4,14,33,8
test,pirouetting,2SiTx_RGdcc.mp4,8,33,8
test,pirouetting,7jUW7TkW5Fk.mp4,6,33,8
test,pirouetting,979JlX30-Hc.mp4,14,33,8
test,pirouetting,9oxc0qkq994.mp4,4,33,8
test,pirouetting,w1AUeFqFAL4.mp4,8,33,8
test,pirouetting,wau9aD2035w.mp4,4,33,8
test,pirouetting,wZr_O_JCR2s.mp4,6,33,8
test,mountain climber (exercise),3KB7l9vakic.mp4,4,33,8
test,mountain climber (exercise),6glQQIb5Tc0.mp4,8,33,8
test,mountain climber (exercise),7UV-0U1aqnQ.mp4,8,33,8
test,mountain climber (exercise),8gtxBbw7Dy8.mp4,6,33,8
test,mountain climber (exercise),96rvT8LhoyQ.mp4,10,33,8
test,mountain climber (exercise),cntcouDt_XI.mp4,8,33,8
test,mountain climber (exercise),jki_AIxjhVk.mp4,2,33,8
test,mountain climber (exercise),kD_tZ2gg02s.mp4,2,33,8
test,mountain climber (exercise),p5NBXae4B1g.mp4,18,33,8
test,mountain climber (exercise),q9cmUVCejCQ.mp4,8,33,8
test,mountain climber (exercise),vc2C0B-Mmio.mp4,6,33,8
test,jumping jacks,5htwPbyi5GM.mp4,6,33,8
test,jumping jacks,6kqIbN906ak.mp4,14,33,8
test,jumping jacks,8jK1UudSdNk.mp4,10,33,8
test,jumping jacks,8u9GUtevbZo.mp4,4,33,8
test,jumping jacks,946JoV6fmeE.mp4,8,33,8
test,jumping jacks,gO3-bEzizrs.mp4,6,33,8
test,jumping jacks,j5QeY7ZH5-8.mp4,4,33,8
test,jumping jacks,r50WyKinMug.mp4,8,33,8
test,jumping jacks,rDXDNSdTKjo.mp4,8,33,8
test,jumping jacks,ul4uH-0lIm0.mp4,4,33,8
test,jumping jacks,yMpW4AEvfww.mp4,20,33,8
test,juggling soccer ball,-wqO1xq22BM.mp4,10,33,8
test,juggling soccer ball,0Z1uxgfM-5U.mp4,2,33,8
test,juggling soccer ball,5ogPyRTZ21k.mp4,6,33,8
test,juggling soccer ball,7Mr4eCaGaN8.mp4,4,33,8
test,juggling soccer ball,nIJ4q_zmQIY.mp4,6,33,8
test,juggling soccer ball,sAaOphUy0dQ.mp4,6,33,8
test,juggling soccer ball,tfum65sMv5I.mp4,8,33,8
test,juggling soccer ball,tgYo1OIi6ZQ.mp4,8,33,8
test,juggling soccer ball,y42m8cMxlkk.mp4,4,33,8
test,juggling soccer ball,zqXV78KdzAo.mp4,4,33,8
test,hula hooping,0un10iEUhG4.mp4,4,33,8
test,hula hooping,2ApXeNBE3vs.mp4,2,33,8
test,hula hooping,4OzguXrMqSY.mp4,2,33,8
test,hula hooping,aBgLSpfLrXE.mp4,6,33,8
test,hula hooping,nuFfSzwgLY0.mp4,10,33,8
test,hula hooping,OvQshr5CYPM.mp4,4,33,8
test,hula hooping,P3f2f86UEfQ.mp4,30,33,8
test,hula hooping,TKX0mPBWio8.mp4,2,33,8
test,hula hooping,UUiYOxNs7RA.mp4,6,33,8
test,hula hooping,XvZz7n6VfTk.mp4,2,33,8
test,hula hooping,YdqCRltlzgQ.mp4,4,33,8
test,headbanging,2a0NuIbw3nM.mp4,4,33,8
test,headbanging,741PJo9ZwuQ.mp4,30,33,8
test,headbanging,i-15iRqUoTI.mp4,16,33,8
test,headbanging,n-P3xpxWil8.mp4,4,33,8
test,headbanging,nPTCB6sXCxQ.mp4,10,33,8
test,headbanging,r0nPWF7k-kg.mp4,2,33,8
test,headbanging,rwpZ4imE1J0.mp4,2,33,8
test,headbanging,txC3B_-h6Bw.mp4,2,33,8
test,headbanging,vKLlepK0GeI.mp4,2,33,8
test,headbanging,vQtrKUtlbHw.mp4,6,33,8
test,headbanging,_2VLh6v-thM.mp4,10,33,8
test,doing aerobics,FlMnWVIyChU.mp4,8,33,8
test,clapping,--jktjgj81k.mp4,10,33,8
test,clapping,5jj11JBmDkM.mp4,4,33,8
test,clapping,6MJChLP7u98.mp4,10,33,8
test,clapping,7JpG9UacOtc.mp4,22,33,8
test,clapping,t8sqcQD6pyM.mp4,6,33,8
test,clapping,vbCTBorLRrE.mp4,2,33,8
test,clapping,vJ4jk3-33eo.mp4,6,33,8
test,clapping,waK4vXTVRa8.mp4,8,33,8
test,clapping,x27_ay1e28k.mp4,6,33,8
test,clapping,_a30VHk7KAo.mp4,6,33,8
test,bouncing on trampoline,1I9ddotblIw.mp4,6,33,8
test,bouncing on trampoline,2ECQLcJoQl0.mp4,6,33,8
test,bouncing on trampoline,4geL0QwRBz0.mp4,6,33,8
test,bouncing on trampoline,5DinV-1M4iQ.mp4,2,33,8
test,bouncing on trampoline,5Qv536X_PR0.mp4,6,33,8
test,bouncing on trampoline,7im0r6Rf37Y.mp4,4,33,8
test,bouncing on trampoline,9Fg_DQe_FYg.mp4,8,33,8
test,bouncing on trampoline,rHI5Lx3PerQ.mp4,10,33,8
test,bouncing on trampoline,sp0nDoUydmA.mp4,6,33,8
test,bouncing on trampoline,tHOAJA8QWGc.mp4,10,33,8
test,bouncing on trampoline,ukDzEo-V0Eg.mp4,4,33,8
test,bouncing on bouncy castle,0YjMAOLeNK0.mp4,16,33,8
test,bouncing on bouncy castle,2H2sbiE4-PA.mp4,6,33,8
test,bouncing on bouncy castle,9OkejGPclbg.mp4,10,33,8
test,bouncing on bouncy castle,9v5ZycesS_c.mp4,12,33,8
test,bouncing on bouncy castle,ccFnHZWZlD0.mp4,4,33,8
test,bouncing on bouncy castle,f6tLPRn_Kl4.mp4,8,33,8
test,bouncing on bouncy castle,g6eKKVMFvxw.mp4,6,33,8
test,bouncing on bouncy castle,gTMt4y-Pcyg.mp4,8,33,8
test,bouncing on bouncy castle,hamIy7l6Auo.mp4,4,33,8
test,bouncing on bouncy castle,zH6fvoJGRd8.mp4,2,33,8
test,bouncing ball (not juggling),puqIspQAWeI.mp4,2,33,8
test,bouncing ball (not juggling),qIIOP4-EzDU.mp4,2,33,8
test,bouncing ball (not juggling),rfJiT4fjsfU.mp4,6,33,8
test,bouncing ball (not juggling),rP81r5zwqgg.mp4,12,33,8
test,bouncing ball (not juggling),rY0iplVeaK4.mp4,8,33,8
test,bouncing ball (not juggling),swPcVjBBYMw.mp4,24,33,8
test,bouncing ball (not juggling),tF9w3kUTE4Q.mp4,4,33,8
test,bouncing ball (not juggling),tnI3itsUgVk.mp4,4,33,8
test,bouncing ball (not juggling),vg5WUqsdjwg.mp4,2,33,8
test,battle rope training,AsJgDPLu_ro.mp4,22,33,8
test,battle rope training,bb9VlOqeeWo.mp4,24,33,8
test,battle rope training,EKEJHzTW53s.mp4,8,33,8
test,battle rope training,g8eOBQ4ceSU.mp4,10,33,8
test,battle rope training,M7Urc9uBjBU.mp4,2,33,8
test,battle rope training,p-FfGCmmvKg.mp4,4,33,8
test,battle rope training,qCM65vJ2DJw.mp4,22,33,8
test,battle rope training,R9zEwOi7gyU.mp4,18,33,8
test,battle rope training,RQ48AUI_unk.mp4,6,33,8
test,battle rope training,xaA6Z-1ENUo.mp4,18,33,8
train,swimming front crawl,AAECW6meQrA.mp4,351,361,8
train,swimming front crawl,ATJjDcQnlHo.mp4,31,41,8
train,swimming front crawl,AlSCMCPFlqo.mp4,319,329,8
train,swimming front crawl,GeiqTdtP2MY.mp4,18,28,9
train,swimming front crawl,PEAHckO2Kmc.mp4,3,13,9
train,swimming front crawl,S4umHf9LV2o.mp4,142,152,10
train,swimming front crawl,TA1bwJKkK_4.mp4,6,16,8
train,swimming front crawl,WAFMr1KANpE.mp4,51,61,8
train,swimming front crawl,WiMM3rliyRI.mp4,7,17,8
train,swimming front crawl,Xh7-rFGHYwU.mp4,10,20,9
train,swimming front crawl,Br_C9Iol03Q.mp4,365,375,3
train,swimming front crawl,Fn_vL74OSKg.mp4,74,84,2
train,swimming front crawl,IJ9fPv1EKDo.mp4,358,368,3
train,swimming front crawl,KajruQ1hPxA.mp4,80,90,3
train,swimming front crawl,KrOuTIuIV5A.mp4,11,21,2
train,swimming front crawl,LBD_o2t9TaI.mp4,212,222,2
train,swimming front crawl,UACHvsowwOc.mp4,39,49,3
train,swimming front crawl,X0k3M7LavlA.mp4,16,26,2
train,swimming front crawl,c5vPQtIBAcs.mp4,27,37,3
train,swimming front crawl,inSRS-uJqAo.mp4,37,47,3
train,swimming front crawl,lDBDYfAZo4U.mp4,26,36,3
train,swimming front crawl,p0TF1o4hSXs.mp4,0,10,3
train,swimming front crawl,qJ602q7UMXo.mp4,35,45,3
train,swimming front crawl,qPXMcEwHarc.mp4,23,33,2
train,swimming butterfly stroke,A7xOaBJGXTc.mp4,30,40,8
train,swimming butterfly stroke,BY-qkH7W5dU.mp4,64,74,8
train,swimming butterfly stroke,POGTm5vGEII.mp4,3,13,8
train,swimming butterfly stroke,jc0LLWn191k.mp4,10,20,8
train,swimming butterfly stroke,lEbTbt1K87U.mp4,0,10,8
train,swimming butterfly stroke,maVnj-BZ7JY.mp4,6,16,9
train,swimming butterfly stroke,xfrx0E3vi1Q.mp4,14,24,8
train,swimming butterfly stroke,zxh_O-ethqo.mp4,30,40,8
train,swimming butterfly stroke,13EiWVOyPyI.mp4,52,62,9
train,swimming butterfly stroke,Xh7-rFGHYwU.mp4,9,19,9
train,swimming butterfly stroke,AgKVrlV138U.mp4,211,221,2
train,swimming butterfly stroke,AtTo4I3FEtE.mp4,14,24,3
train,swimming butterfly stroke,DrwTRF65oVU.mp4,181,191,2
train,swimming butterfly stroke,D9yiPcRPbyo.mp4,3,13,3
train,swimming butterfly stroke,E-2X5HoWnGs.mp4,13,23,2
train,swimming butterfly stroke,H1OtLrfK3Ho.mp4,5,15,3
train,swimming butterfly stroke,KWVLsndbSuU.mp4,6,16,2
train,swimming butterfly stroke,LwHF4_RXGTw.mp4,59,69,2
train,swimming butterfly stroke,MXpuubeQhNk.mp4,50,60,2
train,swimming butterfly stroke,PhKHljZjRIs.mp4,109,119,2
train,swimming butterfly stroke,TTRjWksItbM.mp4,3,13,2
train,swimming butterfly stroke,YoOMEzKmnB8.mp4,75,85,3
train,swimming butterfly stroke,amab1HnHddo.mp4,2,12,2
train,swimming butterfly stroke,fJeENNNK5Iw.mp4,14,24,3
train,swimming butterfly stroke,g8VIqpxoQbE.mp4,4,14,3
train,swimming butterfly stroke,hbUnMX3E2zI.mp4,18,28,2
train,swimming butterfly stroke,ibfeVJoQeAI.mp4,5,15,2
train,swimming butterfly stroke,jAI-ViB4Gvg.mp4,7,17,2
train,swimming butterfly stroke,jPTQ3v95w1g.mp4,60,70,2
train,swimming butterfly stroke,s1VkhUyA7xA.mp4,15,25,3
train,swimming butterfly stroke,tbesSp7Nu0M.mp4,33,43,2
train,spinning poi,Dke8s2HsyAw.mp4,35,45,8
train,spinning poi,WW8ZG8lsciA.mp4,20,30,9
train,spinning poi,XqSto69MbEc.mp4,26,36,10
train,spinning poi,gG0osyutA9A.mp4,29,39,10
train,spinning poi,v2s5Yz9xgzY.mp4,5,15,9
train,slicing onion,BRVRrXre6rA.mp4,68,78,9
